ticker,date,open,high,low,close,volume,ingested_at,source,daily_return,ma_5,ma_20,rsi_14,volatility_20d,price_vs_ma20,processed_at,rel_return_vs_index
M&M.NS,2025-04-09,2519.756176764347,2551.451486533107,2495.897807045389,2502.990966796875,3347213,2026-03-19T05:07:04.937873+00:00,yfinance,-0.000218,2528.88,2651.51,17.5,0.014008,-0.056013,2026-03-19T05:07:25.423854,-0.00033
M&M.NS,2025-04-11,2528.684431069624,2583.24608022962,2511.869571267462,2559.78466796875,3600209,2026-03-19T05:07:04.937873+00:00,yfinance,0.02269,2522.71,2645.78,32.59,0.015529,-0.032503,2026-03-19T05:07:25.423854,0.00242
M&M.NS,2025-04-15,2585.230176999185,2668.560696902459,2585.230176999185,2624.911376953125,3287861,2026-03-19T05:07:04.937873+00:00,yfinance,0.025442,2532.52,2644.55,45.01,0.016829,-0.007426,2026-03-19T05:07:25.423854,-0.008504
M&M.NS,2025-04-16,2638.799759658733,2643.759909582904,2597.432157730115,2613.602294921875,3070954,2026-03-19T05:07:04.937873+00:00,yfinance,-0.004308,2560.97,2642.83,43.51,0.016297,-0.011059,2026-03-19T05:07:25.423854,-5.3e-05
M&M.NS,2025-04-17,2611.0227996408507,2661.4179689847347,2581.658616566358,2658.044921875,2638979,2026-03-19T05:07:04.937873+00:00,yfinance,0.017004,2591.87,2643.63,50.49,0.016513,0.005453,2026-03-19T05:07:25.423854,0.006733
M&M.NS,2025-04-21,2678.3814882766324,2751.891002340358,2644.6524709444143,2741.970703125,3120955,2026-03-19T05:07:04.937873+00:00,yfinance,0.031574,2639.66,2648.55,60.44,0.01781,0.035272,2026-03-19T05:07:25.423854,0.010384
M&M.NS,2025-04-22,2742.9628471383867,2799.5085550179124,2734.0345774731986,2794.647705078125,3193757,2026-03-19T05:07:04.937873+00:00,yfinance,0.019211,2686.64,2649.94,65.17,0.017877,0.054608,2026-03-19T05:07:25.423854,0.015651
M&M.NS,2025-04-23,2807.444884070858,2899.703673547391,2803.476764093373,2894.545166015625,3906215,2026-03-19T05:07:04.937873+00:00,yfinance,0.035746,2740.56,2654.39,72.0,0.019334,0.090475,2026-03-19T05:07:25.423854,0.011971
M&M.NS,2025-04-24,2894.5450714587305,2904.6637286318046,2842.165841028046,2878.275634765625,2488496,2026-03-19T05:07:04.937873+00:00,yfinance,-0.005621,2793.5,2659.33,69.61,0.019242,0.082331,2026-03-19T05:07:25.423854,-0.003084
M&M.NS,2025-04-25,2878.2755351818114,2916.1712721735707,2808.5360250244426,2841.3720703125,2299310,2026-03-19T05:07:04.937873+00:00,yfinance,-0.012821,2830.16,2663.77,64.37,0.019354,0.066673,2026-03-19T05:07:25.423854,0.003857
M&M.NS,2025-04-28,2895.6362195095176,2921.528298934882,2859.3280674610387,2907.2431640625,1864672,2026-03-19T05:07:04.937873+00:00,yfinance,0.023183,2863.22,2673.42,68.87,0.019547,0.087462,2026-03-19T05:07:25.423854,0.006886
M&M.NS,2025-04-29,2926.4883129510827,2945.8328967146576,2878.6725184462334,2886.410400390625,2051228,2026-03-19T05:07:04.937873+00:00,yfinance,-0.007166,2881.57,2681.72,66.03,0.019695,0.076328,2026-03-19T05:07:25.423854,-0.004755
M&M.NS,2025-04-30,2885.616919482819,2925.397177263029,2863.990616991064,2905.45751953125,2689753,2026-03-19T05:07:04.937873+00:00,yfinance,0.006599,2883.75,2691.43,67.36,0.019647,0.079522,2026-03-19T05:07:25.423854,0.00618
M&M.NS,2025-05-02,2926.48833766527,2976.089834913834,2887.005497416451,2893.94970703125,2868096,2026-03-19T05:07:04.937873+00:00,yfinance,-0.003961,2886.89,2703.9,65.69,0.0186,0.070287,2026-03-19T05:07:25.423854,-0.002979
M&M.NS,2025-05-05,2925.396986669802,3019.739130631516,2914.28629980552,2997.41845703125,4049197,2026-03-19T05:07:04.937873+00:00,yfinance,0.035753,2918.1,2722.93,72.32,0.01947,0.100806,2026-03-19T05:07:25.423854,0.017235
M&M.NS,2025-05-06,3125.489635144685,3134.516962308668,3031.643505663436,3043.944580078125,5683215,2026-03-19T05:07:04.937873+00:00,yfinance,0.015522,2945.44,2744.3,74.69,0.019483,0.109188,2026-03-19T05:07:25.423854,0.01383
M&M.NS,2025-05-07,2997.815243470502,3100.0936293685554,2997.815243470502,3095.0341796875,2942902,2026-03-19T05:07:04.937873+00:00,yfinance,0.016784,2987.16,2769.52,77.02,0.01912,0.117535,2026-03-19T05:07:25.423854,0.000226
M&M.NS,2025-05-08,3102.474504142808,3111.998088956338,2984.522234818344,3008.92626953125,3323894,2026-03-19T05:07:04.937873+00:00,yfinance,-0.027821,3007.85,2791.17,66.01,0.020604,0.078016,2026-03-19T05:07:25.423854,-0.008787
M&M.NS,2025-05-09,2937.996148645794,3032.735013767293,2931.448653759468,2958.332763671875,2308852,2026-03-19T05:07:04.937873+00:00,yfinance,-0.016814,3020.73,2815.52,60.53,0.018203,0.050723,2026-03-19T05:07:25.423854,-0.01477
M&M.NS,2025-05-12,3020.4335255566752,3087.3955468542435,3009.521196160035,3079.955322265625,2166730,2026-03-19T05:07:04.937873+00:00,yfinance,0.041112,3037.24,2844.34,67.51,0.019548,0.082837,2026-03-19T05:07:25.423854,0.006966
M&M.NS,2025-05-13,3025.691419302203,3086.205247688247,3010.8109696990773,3029.461181640625,2681662,2026-03-19T05:07:04.937873+00:00,yfinance,-0.016394,3034.34,2870.66,62.56,0.020338,0.055319,2026-03-19T05:07:25.423854,-0.006428
M&M.NS,2025-05-14,3013.291037690517,3085.213210606587,2993.9464532510224,3077.07861328125,2236302,2026-03-19T05:07:04.937873+00:00,yfinance,0.015718,3030.75,2896.53,65.15,0.020164,0.062333,2026-03-19T05:07:25.423854,0.007534
M&M.NS,2025-05-15,3060.4123230178493,3145.42923927342,3048.507963900762,3119.23974609375,3590003,2026-03-19T05:07:04.937873+00:00,yfinance,0.013702,3052.81,2921.25,67.31,0.019842,0.067776,2026-03-19T05:07:25.423854,-0.005479
M&M.NS,2025-05-16,3110.0140601201333,3124.398495166941,3090.173460055571,3110.609375,2269659,2026-03-19T05:07:04.937873+00:00,yfinance,-0.002767,3083.27,2946.1,66.41,0.019791,0.05584,2026-03-19T05:07:25.423854,-0.008997
M&M.NS,2025-05-19,3090.173434284337,3131.8386940724404,3078.864389219781,3103.06982421875,2011149,2026-03-19T05:07:04.937873+00:00,yfinance,-0.002424,3087.89,2968.35,65.58,0.019851,0.045385,2026-03-19T05:07:25.423854,-0.006576
M&M.NS,2025-05-20,3103.2680293156227,3110.311538811685,3024.798605886781,3039.083740234375,2667772,2026-03-19T05:07:04.937873+00:00,yfinance,-0.02062,3089.82,2983.2,58.84,0.020012,0.018733,2026-03-19T05:07:25.423854,0.001058
M&M.NS,2025-05-21,3038.587713565781,3107.037779591259,3023.806564301972,3066.06689453125,1395136,2026-03-19T05:07:04.937873+00:00,yfinance,0.008879,3087.61,2996.77,60.68,0.019767,0.023124,2026-03-19T05:07:25.423854,0.001701
M&M.NS,2025-05-22,3052.0796013365434,3065.174348925289,2956.7454212568737,2982.33984375,3870830,2026-03-19T05:07:04.937873+00:00,yfinance,-0.027308,3060.23,3001.16,52.82,0.019605,-0.006271,2026-03-19T05:07:25.423854,-0.017173
M&M.NS,2025-05-23,2995.9305881133573,3006.6445605098133,2960.4158658153005,2988.688720703125,1828093,2026-03-19T05:07:04.937873+00:00,yfinance,0.002129,3035.85,3006.68,53.31,0.019529,-0.005984,2026-03-19T05:07:25.423854,-0.00023
M&M.NS,2025-05-26,3013.787018886935,3076.284906375374,3003.5690618585927,3055.650634765625,2164190,2026-03-19T05:07:04.937873+00:00,yfinance,0.022405,3026.37,3017.4,58.27,0.019704,0.012677,2026-03-19T05:07:25.423854,0.011863
M&M.NS,2025-05-27,3055.650667851693,3060.4124601508584,2990.573647079151,3015.57275390625,2599143,2026-03-19T05:07:04.937873+00:00,yfinance,-0.013116,3021.66,3022.81,54.54,0.019498,-0.002394,2026-03-19T05:07:25.423854,-0.00612
M&M.NS,2025-05-28,3015.4734292634766,3020.5328789513123,2969.1456784430707,2973.907470703125,1491995,2026-03-19T05:07:04.937873+00:00,yfinance,-0.013817,3003.23,3027.19,50.88,0.019718,-0.017601,2026-03-19T05:07:25.423854,-0.007043
M&M.NS,2025-05-29,2975.097767082866,3004.759365181861,2963.391765442311,2985.01806640625,2093429,2026-03-19T05:07:04.937873+00:00,yfinance,0.003736,3003.77,3031.17,51.81,0.019691,-0.015226,2026-03-19T05:07:25.423854,-0.001329
M&M.NS,2025-05-30,2981.0501487209067,2993.351223837699,2933.432708741338,2953.074951171875,3700191,2026-03-19T05:07:04.937873+00:00,yfinance,-0.010701,2996.64,3034.12,48.95,0.019847,-0.026711,2026-03-19T05:07:25.423854,-0.000931
M&M.NS,2025-06-02,2953.074920115665,3014.283122006738,2938.6904852731127,3001.783447265625,2967741,2026-03-19T05:07:04.937873+00:00,yfinance,0.016494,2985.87,3034.34,53.19,0.018504,-0.010729,2026-03-19T05:07:25.423854,0.016432
M&M.NS,2025-06-03,3017.7551035127403,3040.3734347788195,3002.8746542843737,3022.21923828125,3204094,2026-03-19T05:07:04.937873+00:00,yfinance,0.006808,2987.2,3033.26,54.89,0.018225,-0.00364,2026-03-19T05:07:25.423854,0.009309
M&M.NS,2025-06-04,3020.8305540015576,3062.39651280439,3015.870404158985,3029.064208984375,1584653,2026-03-19T05:07:04.937873+00:00,yfinance,0.002265,2998.23,3029.96,55.47,0.017797,-0.000296,2026-03-19T05:07:25.423854,-0.000481
M&M.NS,2025-06-05,3053.468191807066,3070.332700988586,2970.931348251763,3017.3583984375,3504632,2026-03-19T05:07:04.937873+00:00,yfinance,-0.003864,3004.7,3030.38,54.18,0.016662,-0.004297,2026-03-19T05:07:25.423854,-0.002733
M&M.NS,2025-06-06,3017.358321442344,3088.089861448809,3002.874587636936,3081.740966796875,2028071,2026-03-19T05:07:04.937873+00:00,yfinance,0.021337,3030.43,3036.55,59.71,0.016786,0.014882,2026-03-19T05:07:25.423854,0.006101
M&M.NS,2025-06-09,3105.0537862199794,3115.966115820114,3053.4682281102546,3062.793212890625,1364639,2026-03-19T05:07:04.937873+00:00,yfinance,-0.006148,3042.64,3035.69,57.51,0.014134,0.008928,2026-03-19T05:07:25.423854,-0.011044
M&M.NS,2025-06-10,3077.277036693918,3082.137886779174,3035.413419449941,3043.052001953125,1787253,2026-03-19T05:07:04.937873+00:00,yfinance,-0.006445,3046.8,3036.37,55.23,0.013702,0.002201,2026-03-19T05:07:25.423854,-0.005682
M&M.NS,2025-06-11,3060.4125058931118,3099.10167533552,3051.4842360217863,3056.146728515625,1749787,2026-03-19T05:07:04.937873+00:00,yfinance,0.004303,3052.22,3035.32,56.47,0.013257,0.006861,2026-03-19T05:07:25.423854,0.002359
M&M.NS,2025-06-12,3063.388426430681,3069.340606015715,2983.034002032726,2995.13671875,2278398,2026-03-19T05:07:04.937873+00:00,yfinance,-0.019963,3047.77,3029.12,49.6,0.013526,-0.011219,2026-03-19T05:07:25.423854,-0.003437
M&M.NS,2025-06-13,2908.631776810961,2994.44236640651,2908.631776810961,2982.0419921875,2003184,2026-03-19T05:07:04.937873+00:00,yfinance,-0.004372,3027.83,3022.69,48.24,0.013536,-0.013448,2026-03-19T05:07:25.423854,-0.000767
M&M.NS,2025-06-16,2977.0819786339007,3020.731297880782,2964.284888732629,2999.501953125,1673726,2026-03-19T05:07:04.937873+00:00,yfinance,0.005855,3015.18,3017.51,50.2,0.013649,-0.005968,2026-03-19T05:07:25.423854,0.004104
M&M.NS,2025-06-17,3018.747142579605,3018.747142579605,2970.1376749534465,2983.232421875,1455355,2026-03-19T05:07:04.937873+00:00,yfinance,-0.005424,3003.21,3014.72,48.37,0.012939,-0.010445,2026-03-19T05:07:25.423854,0.000608
M&M.NS,2025-06-18,2976.089777852992,3050.3927224287986,2962.7966737231704,3016.8623046875,2161043,2026-03-19T05:07:04.937873+00:00,yfinance,0.011273,2995.36,3012.26,52.25,0.013045,0.001528,2026-03-19T05:07:25.423854,0.007611
M&M.NS,2025-06-19,3013.78692885251,3082.13769418589,3010.0171666776564,3070.13427734375,2482920,2026-03-19T05:07:04.937873+00:00,yfinance,0.017658,3010.35,3016.65,57.68,0.01206,0.01773,2026-03-19T05:07:25.423854,0.012412
M&M.NS,2025-06-20,3075.292790123237,3177.4718731499124,3065.67014821891,3159.02001953125,8315834,2026-03-19T05:07:04.937873+00:00,yfinance,0.028952,3045.75,3025.17,64.85,0.013533,0.044245,2026-03-19T05:07:25.423854,0.01851
M&M.NS,2025-06-23,3138.386069671237,3159.0200990264307,3097.8118991023425,3110.013916015625,1731432,2026-03-19T05:07:04.937873+00:00,yfinance,-0.015513,3067.85,3027.88,58.92,0.013305,0.027126,2026-03-19T05:07:25.423854,-0.006298
M&M.NS,2025-06-24,3129.9538021095764,3190.9636442292385,3111.79960552769,3124.99365234375,2834887,2026-03-19T05:07:04.937873+00:00,yfinance,0.004817,3096.2,3033.35,60.12,0.012904,0.030212,2026-03-19T05:07:25.423854,-0.001027
M&M.NS,2025-06-25,3154.655251115204,3199.792613984934,3135.310667028177,3189.872314453125,2078771,2026-03-19T05:07:04.937873+00:00,yfinance,0.020761,3130.81,3044.15,64.91,0.013009,0.04787,2026-03-19T05:07:25.423854,0.011034
M&M.NS,2025-06-26,3200.189278928195,3212.192938051462,3158.1273064505344,3190.169921875,2907261,2026-03-19T05:07:04.937873+00:00,yfinance,9.3e-05,3154.81,3054.41,64.93,0.013032,0.044447,2026-03-19T05:07:25.423854,-0.005526
M&M.NS,2025-06-27,3179.4559336963066,3215.6650262329417,3161.6986947822907,3177.76953125,5098406,2026-03-19T05:07:04.937873+00:00,yfinance,-0.003887,3158.56,3065.65,63.25,0.01273,0.036573,2026-03-19T05:07:25.423854,-0.005817
M&M.NS,2025-06-30,3179.852851450725,3194.138228706202,3135.806816518025,3157.829833984375,2083572,2026-03-19T05:07:04.937873+00:00,yfinance,-0.006275,3168.13,3073.45,60.53,0.012547,0.027454,2026-03-19T05:07:25.423854,-0.000635
M&M.NS,2025-07-01,3162.5914363148963,3192.352334398161,3142.94919514098,3150.786376953125,1407074,2026-03-19T05:07:04.937873+00:00,yfinance,-0.00223,3173.29,3079.88,59.56,0.01255,0.023022,2026-03-19T05:07:25.423854,-0.000196
M&M.NS,2025-07-02,3142.7508768259927,3177.17426759974,3128.5648001235795,3139.97314453125,1559309,2026-03-19T05:07:04.937873+00:00,yfinance,-0.003432,3163.31,3085.42,58.02,0.012612,0.017681,2026-03-19T05:07:25.423854,-0.006616
M&M.NS,2025-07-03,3139.973226191099,3195.328547195574,3139.576511079309,3149.099853515625,2102806,2026-03-19T05:07:04.937873+00:00,yfinance,0.002907,3155.09,3092.01,58.98,0.012541,0.018464,2026-03-19T05:07:25.423854,-0.001491
M&M.NS,2025-07-04,3161.10009765625,3177.0,3134.10009765625,3162.5,968006,2026-03-19T05:07:04.937873+00:00,yfinance,0.004255,3152.04,3096.05,60.42,0.011725,0.021463,2026-03-19T05:07:25.423854,0.005278
M&M.NS,2025-07-07,3162.5,3173.0,3152.10009765625,3160.199951171875,853459,2026-03-19T05:07:04.937873+00:00,yfinance,-0.000727,3152.51,3100.92,60.03,0.011604,0.019117,2026-03-19T05:07:25.423854,0.000795
M&M.NS,2025-07-08,3150.0,3168.0,3123.0,3157.89990234375,1513129,2026-03-19T05:07:04.937873+00:00,yfinance,-0.000728,3153.93,3106.66,59.62,0.011464,0.016494,2026-03-19T05:07:25.423854,0.003073
M&M.NS,2025-07-09,3145.0,3189.0,3141.0,3176.300048828125,1245661,2026-03-19T05:07:04.937873+00:00,yfinance,0.005827,3161.2,3112.67,61.88,0.011486,0.020442,2026-03-19T05:07:25.423854,0.001991
M&M.NS,2025-07-10,3172.10009765625,3192.60009765625,3137.60009765625,3162.39990234375,1701384,2026-03-19T05:07:04.937873+00:00,yfinance,-0.004376,3163.86,3121.03,59.18,0.010395,0.013255,2026-03-19T05:07:25.423854,-0.003225
M&M.NS,2025-07-11,3158.0,3162.39990234375,3062.39990234375,3073.199951171875,3041614,2026-03-19T05:07:04.937873+00:00,yfinance,-0.028206,3146.0,3125.59,45.49,0.012425,-0.016762,2026-03-19T05:07:25.423854,-0.010518
M&M.NS,2025-07-14,3072.800048828125,3104.800048828125,3053.60009765625,3092.10009765625,2958843,2026-03-19T05:07:04.937873+00:00,yfinance,0.00615,3132.38,3130.22,48.22,0.012431,-0.012178,2026-03-19T05:07:25.423854,0.003673
M&M.NS,2025-07-15,3086.10009765625,3148.300048828125,3082.89990234375,3128.60009765625,2826720,2026-03-19T05:07:04.937873+00:00,yfinance,0.011804,3126.52,3137.49,53.11,0.012515,-0.002833,2026-03-19T05:07:25.423854,-0.003195
M&M.NS,2025-07-16,3128.60009765625,3210.0,3082.39990234375,3196.5,2892812,2026-03-19T05:07:04.937873+00:00,yfinance,0.021703,3130.56,3146.47,60.57,0.013105,0.0159,2026-03-19T05:07:25.423854,0.017273
M&M.NS,2025-07-17,3186.300048828125,3238.0,3171.0,3195.0,3267180,2026-03-19T05:07:04.937873+00:00,yfinance,-0.000469,3137.08,3152.71,60.35,0.012656,0.013414,2026-03-19T05:07:25.423854,-0.000109
M&M.NS,2025-07-18,3208.0,3252.0,3176.699951171875,3192.39990234375,2040381,2026-03-19T05:07:04.937873+00:00,yfinance,-0.000814,3160.92,3154.38,59.92,0.010966,0.012053,2026-03-19T05:07:25.423854,0.003692
M&M.NS,2025-07-21,3177.0,3253.60009765625,3152.800048828125,3246.699951171875,2436535,2026-03-19T05:07:04.937873+00:00,yfinance,0.017009,3191.84,3161.21,65.37,0.010864,0.027043,2026-03-19T05:07:25.423854,0.010286
M&M.NS,2025-07-22,3246.699951171875,3271.89990234375,3210.5,3257.199951171875,1854072,2026-03-19T05:07:04.937873+00:00,yfinance,0.003234,3217.56,3167.83,66.32,0.01085,0.028212,2026-03-19T05:07:25.423854,0.010682
M&M.NS,2025-07-23,3260.0,3303.0,3248.0,3268.800048828125,2159800,2026-03-19T05:07:04.937873+00:00,yfinance,0.003561,3232.02,3171.77,67.39,0.009939,0.030592,2026-03-19T05:07:25.423854,-0.004964
M&M.NS,2025-07-24,3255.0,3286.5,3243.699951171875,3260.89990234375,1469406,2026-03-19T05:07:04.937873+00:00,yfinance,-0.002417,3245.2,3175.31,65.86,0.00997,0.026955,2026-03-19T05:07:25.423854,-0.002745
M&M.NS,2025-07-25,3256.0,3259.0,3214.0,3246.39990234375,1475856,2026-03-19T05:07:04.937873+00:00,yfinance,-0.004447,3256.0,3178.74,63.03,0.009986,0.021285,2026-03-19T05:07:25.423854,0.008246
M&M.NS,2025-07-28,3246.39990234375,3256.89990234375,3199.199951171875,3209.800048828125,1939520,2026-03-19T05:07:04.937873+00:00,yfinance,-0.011274,3248.62,3181.34,56.43,0.01024,0.008946,2026-03-19T05:07:25.423854,-0.00755
M&M.NS,2025-07-29,3203.0,3225.89990234375,3186.60009765625,3199.39990234375,1824673,2026-03-19T05:07:04.937873+00:00,yfinance,-0.00324,3237.06,3183.77,54.68,0.010258,0.004909,2026-03-19T05:07:25.423854,-0.011485
M&M.NS,2025-07-30,3195.0,3241.60009765625,3151.89990234375,3208.89990234375,2199654,2026-03-19T05:07:04.937873+00:00,yfinance,0.002969,3225.08,3187.21,56.03,0.010219,0.006805,2026-03-19T05:07:25.423854,0.008936
M&M.NS,2025-07-31,3225.0,3238.199951171875,3135.60009765625,3203.10009765625,4465859,2026-03-19T05:07:04.937873+00:00,yfinance,-0.001807,3213.52,3189.91,54.96,0.01023,0.004135,2026-03-19T05:07:25.423854,0.001981
M&M.NS,2025-08-01,3205.0,3205.0,3116.699951171875,3159.300048828125,3781457,2026-03-19T05:07:04.937873+00:00,yfinance,-0.013674,3196.1,3189.75,47.57,0.010696,-0.009546,2026-03-19T05:07:25.423854,-0.003321
M&M.NS,2025-08-04,3170.0,3223.0,3160.0,3200.199951171875,2684012,2026-03-19T05:07:04.937873+00:00,yfinance,0.012946,3194.18,3191.75,53.81,0.011077,0.002647,2026-03-19T05:07:25.423854,-0.003138
M&M.NS,2025-08-05,3195.0,3222.0,3170.10009765625,3212.199951171875,1805644,2026-03-19T05:07:04.937873+00:00,yfinance,0.00375,3196.74,3194.47,55.49,0.011092,0.00555,2026-03-19T05:07:25.423854,1.7e-05
M&M.NS,2025-08-06,3212.199951171875,3240.10009765625,3178.60009765625,3227.5,1866321,2026-03-19T05:07:04.937873+00:00,yfinance,0.004763,3200.46,3197.03,57.6,0.011069,0.009531,2026-03-19T05:07:25.423854,0.010101
M&M.NS,2025-08-07,3198.0,3229.60009765625,3161.10009765625,3211.10009765625,2374621,2026-03-19T05:07:04.937873+00:00,yfinance,-0.005081,3202.06,3199.46,54.61,0.011088,0.003638,2026-03-19T05:07:25.423854,-0.007576
M&M.NS,2025-08-08,3207.0,3214.89990234375,3135.60009765625,3144.199951171875,1721037,2026-03-19T05:07:04.937873+00:00,yfinance,-0.020834,3199.04,3203.01,44.47,0.010156,-0.018361,2026-03-19T05:07:25.423854,-0.006828
M&M.NS,2025-08-11,3150.89990234375,3230.0,3130.300048828125,3186.199951171875,2046761,2026-03-19T05:07:04.937873+00:00,yfinance,0.013358,3196.24,3207.72,50.66,0.010464,-0.006709,2026-03-19T05:07:25.423854,0.002747
M&M.NS,2025-08-12,3186.10009765625,3253.0,3185.10009765625,3236.5,3315978,2026-03-19T05:07:04.937873+00:00,yfinance,0.015787,3201.1,3213.11,56.87,0.010705,0.00728,2026-03-19T05:07:25.423854,0.010187
M&M.NS,2025-08-13,3255.0,3300.0,3238.699951171875,3282.199951171875,2436029,2026-03-19T05:07:04.937873+00:00,yfinance,0.01412,3212.04,3217.4,61.59,0.010077,0.02014,2026-03-19T05:07:25.423854,0.002968
M&M.NS,2025-08-14,3273.199951171875,3313.5,3262.0,3265.39990234375,1508721,2026-03-19T05:07:04.937873+00:00,yfinance,-0.005119,3222.9,3220.92,59.03,0.010174,0.01381,2026-03-19T05:07:25.423854,-0.004959
M&M.NS,2025-08-18,3350.0,3432.0,3335.300048828125,3383.10009765625,5787481,2026-03-19T05:07:04.937873+00:00,yfinance,0.036045,3270.68,3230.45,68.81,0.012801,0.047254,2026-03-19T05:07:25.423854,-0.005765
M&M.NS,2025-08-19,3400.0,3403.89990234375,3338.10009765625,3354.0,2596242,2026-03-19T05:07:04.937873+00:00,yfinance,-0.008602,3304.24,3235.82,64.7,0.012604,0.036522,2026-03-19T05:07:25.423854,-0.021715
M&M.NS,2025-08-20,3354.10009765625,3404.199951171875,3335.0,3395.60009765625,2957816,2026-03-19T05:07:04.937873+00:00,yfinance,0.012403,3336.06,3242.74,67.68,0.012827,0.047139,2026-03-19T05:07:25.423854,0.01191
M&M.NS,2025-08-21,3410.0,3410.0,3370.0,3375.10009765625,1964795,2026-03-19T05:07:04.937873+00:00,yfinance,-0.006037,3354.64,3248.05,64.78,0.012951,0.039116,2026-03-19T05:07:25.423854,-0.002435
M&M.NS,2025-08-22,3380.0,3420.0,3375.39990234375,3403.0,2509867,2026-03-19T05:07:04.937873+00:00,yfinance,0.008266,3382.16,3255.16,66.86,0.012993,0.045417,2026-03-19T05:07:25.423854,0.010159
M&M.NS,2025-08-25,3428.0,3429.0,3381.800048828125,3398.89990234375,1859862,2026-03-19T05:07:04.937873+00:00,yfinance,-0.001205,3385.32,3262.78,66.24,0.012926,0.041719,2026-03-19T05:07:25.423854,-0.004914
M&M.NS,2025-08-26,3395.0,3414.0,3318.10009765625,3330.800048828125,3122442,2026-03-19T05:07:04.937873+00:00,yfinance,-0.020036,3380.68,3268.83,56.83,0.013546,0.018958,2026-03-19T05:07:25.423854,-0.015981
M&M.NS,2025-08-28,3375.0,3375.0,3287.300048828125,3295.300048828125,2936428,2026-03-19T05:07:04.937873+00:00,yfinance,-0.010658,3360.62,3273.63,52.63,0.013795,0.00662,2026-03-19T05:07:25.423854,-0.005255
M&M.NS,2025-08-29,3271.0,3280.0,3187.0,3199.5,3017625,2026-03-19T05:07:04.937873+00:00,yfinance,-0.029072,3325.5,3273.16,43.33,0.015392,-0.022504,2026-03-19T05:07:25.423854,-0.020231
M&M.NS,2025-09-01,3191.10009765625,3324.89990234375,3191.10009765625,3315.39990234375,3525726,2026-03-19T05:07:04.937873+00:00,yfinance,0.036224,3307.98,3278.78,53.94,0.017382,0.011169,2026-03-19T05:07:25.423854,0.008214
M&M.NS,2025-09-02,3325.0,3330.0,3223.0,3234.5,3073407,2026-03-19T05:07:04.937873+00:00,yfinance,-0.024401,3275.1,3282.53,47.28,0.01804,-0.014632,2026-03-19T05:07:25.423854,-0.021476
M&M.NS,2025-09-03,3269.0,3293.699951171875,3232.800048828125,3286.0,2672659,2026-03-19T05:07:04.937873+00:00,yfinance,0.015922,3266.14,3286.82,51.39,0.018152,-0.000249,2026-03-19T05:07:25.423854,0.008476
M&M.NS,2025-09-04,3527.0,3550.0,3463.39990234375,3481.5,7600320,2026-03-19T05:07:04.937873+00:00,yfinance,0.059495,3303.38,3300.29,63.14,0.022321,0.054907,2026-03-19T05:07:25.423854,0.050983
M&M.NS,2025-09-05,3511.0,3577.800048828125,3481.5,3561.300048828125,3700943,2026-03-19T05:07:04.937873+00:00,yfinance,0.022921,3375.74,3316.98,66.68,0.022708,0.073657,2026-03-19T05:07:25.423854,0.01039
M&M.NS,2025-09-08,3561.300048828125,3561.300048828125,3561.300048828125,3561.300048828125,0,2026-03-19T05:07:04.937873+00:00,yfinance,0.0,3424.92,3334.49,66.68,0.022615,0.068019,2026-03-19T05:07:25.423854,-0.033001
M&M.NS,2025-09-09,3702.199951171875,3723.800048828125,3673.10009765625,3696.300048828125,2879258,2026-03-19T05:07:04.937873+00:00,yfinance,0.037908,3517.28,3362.1,71.96,0.022838,0.099402,2026-03-19T05:07:25.423854,0.038154
M&M.NS,2025-09-10,3702.0,3708.89990234375,3591.39990234375,3604.39990234375,2298202,2026-03-19T05:07:04.937873+00:00,yfinance,-0.024863,3580.96,3383.01,64.47,0.02397,0.065442,2026-03-19T05:07:25.423854,-0.01204
M&M.NS,2025-09-11,3620.0,3647.89990234375,3580.0,3595.699951171875,1949934,2026-03-19T05:07:04.937873+00:00,yfinance,-0.002414,3603.8,3400.97,63.79,0.023942,0.057257,2026-03-19T05:07:25.423854,0.000921
M&M.NS,2025-09-12,3594.89990234375,3641.0,3582.0,3589.89990234375,2839264,2026-03-19T05:07:04.937873+00:00,yfinance,-0.001613,3609.52,3416.35,63.32,0.023904,0.0508,2026-03-19T05:07:25.423854,-0.006182
M&M.NS,2025-09-15,3590.0,3603.39990234375,3526.60009765625,3530.300048828125,2550444,2026-03-19T05:07:04.937873+00:00,yfinance,-0.016602,3603.32,3429.6,58.47,0.024289,0.029362,2026-03-19T05:07:25.423854,-0.012657
M&M.NS,2025-09-16,3545.0,3619.89990234375,3528.89990234375,3608.0,2465043,2026-03-19T05:07:04.937873+00:00,yfinance,0.022009,3585.66,3440.84,62.5,0.02351,0.048581,2026-03-19T05:07:25.423854,0.007594
M&M.NS,2025-09-17,3608.0,3644.89990234375,3593.10009765625,3633.199951171875,2237804,2026-03-19T05:07:04.937873+00:00,yfinance,0.006984,3591.42,3454.8,63.73,0.023346,0.051638,2026-03-19T05:07:25.423854,0.001523
M&M.NS,2025-09-18,3636.10009765625,3650.0,3603.300048828125,3642.199951171875,2480472,2026-03-19T05:07:04.937873+00:00,yfinance,0.002477,3600.72,3467.13,64.18,0.023269,0.050494,2026-03-19T05:07:25.423854,0.001206
M&M.NS,2025-09-19,3601.0,3636.699951171875,3584.5,3592.10009765625,4018342,2026-03-19T05:07:04.937873+00:00,yfinance,-0.013755,3601.16,3477.98,59.72,0.023503,0.032812,2026-03-19T05:07:25.423854,-0.009737
